create_time,idppe,idbeacon,bluetooth_channel,rssi_1,rssi_2,rssi_3,rssi_4,az_1,az_2,az_3,az_4,el_1,el_2,el_3,el_4,x_ble,y_ble,z_ble,numObj,x,y,z,velocity,timestamp,real_xyz,distance,ble_xyz
2025-08-13 21:31:31,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,a2633881-5a1e-0070-775a-f8a3a6b91372,25,-70.0,-63.0,,-72.0,0.8325193367769832,0.913240015733394,,0.2342167620730897,0.1707389193314788,0.1950942099352828,,0.5698032889306286,1.2800461053848269,-4.550886154174805,0.80453759431839,2,"[0.914619, 0.984975]","[0.0335121, 0.0316695]","[-0.369038, -0.161928]","[0.147187, 0.147187]",2025-08-13 21:31:31,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.2800461053848269, -4.550886154174805, 1.78)"
2025-08-13 21:31:32,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,51f3cc74-0644-e150-d8ba-81a74f7ba552,23,-75.0,-67.0,,-69.0,0.8410521049095971,0.9038529055230826,,0.2522865763853864,0.1301482080966031,0.1619550317528273,,0.5838763642369889,1.3405381441116333,-4.546237468719482,0.7347877025604248,7,"[0.984975, 1.05533, 1.05533, 0.984975, 1.05533, 1.12569, 1.12569]","[0.0650876, 0.132739, 0.136407, 0.0983282, 0.134247, -0.153093, 0.242446]","[-0.28048, -0.334817, -0.404691, -0.301213, -0.365555, 0.609917, -0.424696]","[0, 0, -0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",2025-08-13 21:31:32,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.3405381441116333, -4.546237468719482, 1.78)"
2025-08-13 21:31:33,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,b5d851c5-97fb-4f3b-f221-44c707755916,17,-75.0,-63.0,-82.0,-63.0,0.8487190793718263,0.8748910286684709,0.6557847763043818,0.2189057163340062,0.1818219138791957,0.1662325844509557,0.165492641786834,0.5928538802716459,1.41026508808136,-4.5444817543029785,0.736371099948883,12,"[0.844264, 0.914619, 0.984975, 1.05533, 1.05533, 0.844264, 0.914619, 0.984975, 1.05533, 0.914619, 0.984975, 1.05533]","[0.0662779, 0.101368, 0.143749, 0, -0.455466, 0.0652923, 0.10016, 0.141377, 0, 0.0990026, 0.138836, 0]","[-0.337184, -0.385961, -0.510352, -0.5201, 0.673792, -0.291149, -0.355211, -0.479745, -0.490588, -0.322351, -0.443529, -0.439434]","[0, 0, 0, 0, 0, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, 0.294373]",2025-08-13 21:31:33,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.41026508808136, -4.5444817543029785, 1.78)"
2025-08-13 21:31:34,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,ea8615d3-fe63-4192-64f5-00b257aa156c,25,-77.0,-68.0,-75.0,-75.0,0.9008975956614216,0.8568622270369616,0.5332141187140299,0.1846348278463215,0.221142388820266,0.136292120731416,0.2251354160454332,0.6128064828956014,1.4368025064468384,-4.547786712646484,0.725285530090332,9,"[0.844264, 0.914619, 0.984975, 0.844264, 0.914619, 0.984975, 0.844264, 0.914619, 0.984975]","[0.105706, 0.136209, 0.13504, 0.102142, 0.134105, 0.133354, 0.0324755, 0.0981625, 0.132117]","[-0.476624, -0.401311, -0.380519, -0.40415, -0.362806, -0.347763, -0.274967, -0.295749, -0.3211]","[-0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.294373, -0.147187, -0.147187, -0.147187]",2025-08-13 21:31:34,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.4368025064468384, -4.547786712646484, 1.78)"
2025-08-13 21:31:35,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,4d226f3b-af97-3a8d-0656-017688ebe6ce,12,-75.0,-69.0,-70.0,-66.0,0.9267587540588542,0.8731330760329098,0.5289655778270265,0.1918583859870524,0.163049840632202,0.1368418471146787,0.1149632297456212,0.4941290672133226,1.469272494316101,-4.5504469871521,0.7181508541107178,5,"[0.844264, 0.844264, 0.844264, 0.844264, 9.70904]","[0.1351, -0.330222, 0.142258, -0.333163, 0.286056]","[-0.800924, 0.270069, -0.848323, 0.29925, 0.0808152]","[-0.588746, -0.588746, -0.44156, -0.44156, -0.147187]",2025-08-13 21:31:35,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.469272494316101, -4.5504469871521, 1.78)"
2025-08-13 21:31:36,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,9269b9bb-9f8f-936f-5919-6a67f1ac7922,27,-69.0,-72.0,-83.0,-63.0,0.9015852238548804,0.8900271047239363,0.5203169621869942,0.1880857519868462,0.118652015783382,0.141819236935388,0.0823807770666684,0.4948568092707004,1.4922633171081543,-4.55000638961792,0.70437490940094,11,"[0.281421, 0.281421, 0.351777, 0.351777, 0.422132, 0.422132, 1.89959, 0.351777, 0.351777, 0.351777, 0.351777]","[-0.0639862, -0.577952, -0.466661, -0.0322427, -0.39458, -0.0323025, 0.0939316, 0.0316541, -0.562531, 0, -0.570019]","[0.212819, -0.64212, -0.444176, 0.248099, -0.221835, 0.255307, -0.0304669, 0.158912, -0.791005, 0.182604, -0.718483]","[0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.294373, -0.147187, -0.147187]",2025-08-13 21:31:36,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.4922633171081543, -4.55000638961792, 1.78)"
2025-08-13 21:31:37,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,f97f4f8d-932f-aabc-8ab7-fd8398a3b284,12,-65.0,-63.0,-75.0,-63.0,1.1358475259826106,0.8839175468671856,0.4903886241727927,0.2073004592517679,0.218829716374398,0.1581968786910483,0.05446425751894,0.3874745921407475,1.5210886001586914,-4.55022954940796,0.7530781626701355,3,"[0.351777, 0.351777, 0.422132]","[-0.253315, -0.220536, -0.22059]","[0.0700185, -0.00456362, 0.0225462]","[0.147187, -0.147187, -0.147187]",2025-08-13 21:31:37,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.5210886001586914, -4.55022954940796, 1.78)"
2025-08-13 21:31:38,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,868cd4e8-04e7-f857-6c6d-c422c2cfe998,8,-79.0,-70.0,-71.0,-70.0,1.0010146094690977,0.9329537993865966,0.4562034894722085,0.1874295490942507,0.1934863264271474,0.1796864914486293,0.0976335245450144,0.3157846258617682,1.5871516466140747,-4.54763412475586,0.8172662258148193,10,"[0.844264, 0.914619, 0.914619, 0.422132, 0.492487, 0.562843, 0.633198, 0.562843, 0.633198, 0.562843]","[-0.482172, -1.11268, 0.161099, -0.0948293, -0.188747, -0.229379, -0.267081, -0.265068, -0.265515, -0.265347]","[1.07953, 1.32441, -0.228041, 0.140816, 0.0369194, -0.276283, -0.326196, -0.303523, -0.308726, -0.306781]","[-0.735933, -0.735933, -0.735933, -0.44156, -0.44156, -0.44156, -0.44156, -0.294373, -0.294373, -0.147187]",2025-08-13 21:31:38,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.5871516466140747, -4.54763412475586, 1.78)"
2025-08-13 21:31:39,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,4b47214e-eb04-4e93-da08-34822ad6c8c1,31,-72.0,-78.0,-81.0,-66.0,1.041285333576622,0.9128799563540152,0.3978560268335536,0.1748477108402803,0.1839592504567956,0.1784507514133189,0.1252000880807496,0.2966389943376205,1.6789449453353882,-4.542333126068115,0.8846355080604553,12,"[0.351777, 0.422132, 0.492487, 0.351777, 0.422132, 0.492487, 0.351777, 0.422132, 0.281421, 0.351777, 0.422132, 0.492487]","[0, 0, -0.136493, 0, 0, -0.138814, 0, 0, 0, 0, 0.0312849, 0.0312737]","[0.128679, 0.144683, 0.406156, 0.146374, 0.150387, 0.443199, 0.183368, 0.19411, 0.0635824, 0.0554996, 0.043659, 0.0344584]","[0, 0, 0, 0.147187, 0.147187, 0.147187, 0.294373, 0.294373, -0.147187, -0.147187, -0.147187, -0.147187]",2025-08-13 21:31:39,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.6789449453353882, -4.542333126068115, 1.78)"
2025-08-13 21:31:40,72828ff7-3ccc-0c5d-596b-8331ba7d4f39,5ea87c94-6ad6-f94f-02ac-f218fba6c383,33,-69.0,-75.0,-76.0,-71.0,1.1266700065500883,0.966242247748151,0.3580268548347645,0.0933549814838556,0.2346699821563508,0.1580689803796972,0.1666550283788695,0.3528587577128704,1.76329243183136,-4.536545753479004,0.9487454295158386,8,"[0.422132, 0.351777, 0.422132, 0.492487, 0.351777, 0.422132, 0.351777, 0.422132]","[-0.135012, 0.0944516, 0.157433, 0.255487, 0.0946283, -0.133234, 0.0627148, -0.134593]","[0.380014, 0.109151, -0.0825363, -0.146769, 0.12499, 0.345278, 0.0744717, 0.37219]","[0, 0.147187, 0.147187, 0.147187, 0.294373, -0.294373, -0.147187, -0.147187]",2025-08-13 21:31:40,"[1.143, -4.462, 1.78]",0.16737084572887845,"(1.76329243183136, -4.536545753479004, 1.78)"
